table_id,table_number,table_title,slice_section,metric_label,measure_label,survey_year,value,value_raw,value_status,value_has_asterisk,value_unit,slice_dataset,is_ai_module,anzsco_join_note,value_outlier_flag
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers using unaccredited training,2019,94.5,94.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers using unaccredited training,2021,87.8,87.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers using unaccredited training,2023,92.7,92.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers using unaccredited training,2025,87.1,87.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2005,81.3,81.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2007,87.2,87.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2009,87.8,87.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2011,91.4,91.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2013,88.9,88.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2015,86.9,86.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2017,92.1,92.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2019,90.4,90.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2021,90.0,90,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2023,84.1,84.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with apprentices/trainees,2025,86.9,86.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2005,83.2,83.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2007,81.8,81.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2009,81.7,81.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2011,90.1,90.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2013,81.2,81.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2015,82.8,82.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2017,77.4,77.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2019,82.7,82.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2021,84.5,84.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2023,81.1,81.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Large,Employers with vocational qualifications as a job requirement,2025,72.7,72.7*,reported,True,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2005,83.7,83.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2007,86.7,86.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2009,88.0,88,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2011,92.4,92.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2013,82.3,82.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2015,85.8,85.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2017,83.6,83.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2019,79.4,79.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2021,80.9,80.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2023,81.1,81.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using nationally recognised training,2025,79.4,79.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2005,90.4,90.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2007,93.4,93.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2009,96.1,96.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2011,97.1,97.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2013,89.3,89.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2015,90.7,90.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2017,90.9,90.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2019,86.2,86.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2021,83.4,83.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2023,87.5,87.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers using unaccredited training,2025,88.2,88.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2005,83.4,83.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2007,80.8,80.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2009,83.6,83.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2011,86.3,86.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2013,82.3,82.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2015,84.4,84.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2017,78.5,78.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2019,80.3,80.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2021,77.2,77.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2023,79.1,79.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with apprentices/trainees,2025,80.0,80,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2005,80.7,80.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2007,80.2,80.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2009,84.6,84.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2011,84.5,84.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2013,78.7,78.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2015,78.8,78.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2017,76.4,76.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2019,72.1,72.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2021,75.5,75.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2023,78.2,78.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Medium,Employers with vocational qualifications as a job requirement,2025,75.2,75.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2005,79.4,79.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2007,76.8,76.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2009,84.9,84.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2011,86.1,86.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2013,82.9,82.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2015,82.5,82.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2017,80.8,80.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2019,76.7,76.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2021,75.7,75.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2023,75.6,75.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using nationally recognised training,2025,72.0,72,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2005,92.2,92.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2007,92.3,92.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2009,94.9,94.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2011,95.6,95.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2013,90.6,90.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2015,89.9,89.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2017,86.9,86.9,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2019,87.4,87.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2021,83.5,83.5,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2023,84.7,84.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers using unaccredited training,2025,84.7,84.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2005,75.8,75.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2007,84.6,84.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2009,82.6,82.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2011,80.1,80.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2013,75.7,75.7,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2015,79.6,79.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2017,75.4,75.4,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2019,75.3,75.3,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2021,71.1,71.1,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2023,67.2,67.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with apprentices/trainees,2025,73.2,73.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with vocational qualifications as a job requirement,2005,74.2,74.2,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with vocational qualifications as a job requirement,2007,80.8,80.8,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 6,6,"Employers who are satisfied with training as a way of meeting their skill needs by type of training and employer characteristics, timeseries (%)",Employer size,Small,Employers with vocational qualifications as a job requirement,2009,82.6,82.6,reported,False,pct,employer_size,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
