table_id,table_number,table_title,slice_section,metric_label,measure_label,survey_year,value,value_raw,value_status,value_has_asterisk,value_unit,slice_dataset,is_ai_module,anzsco_join_note,value_outlier_flag
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2011,45.9,45.9,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2013,31.5,31.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2015,41.8,41.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2017,38.5,38.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2019,33.4,33.4,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2021,45.6,45.6*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2023,44.5,44.5*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2025,39.7,39.7*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using accredited training,2005,,na,not_available,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2007,83.5,83.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2009,88.9,88.9,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2011,78.7,78.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2013,90.5,90.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2015,85.6,85.6,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2017,90.3,90.3,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2019,71.2,71.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2021,79.0,79,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2023,83.7,83.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2025,65.4,65.4*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using informal training,2005,,na,not_available,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2007,46.1,46.1*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2009,67.6,67.6,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2011,54.7,54.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2013,51.8,51.8,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2015,46.4,46.4,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2017,51.4,51.4,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2019,40.7,40.7*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2021,51.0,51.0*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2023,60.2,60.2*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2025,55.9,55.9*,reported,True,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,Administrative and support services,Employers using unaccredited training,2005,,na,not_available,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2007,23.7,23.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2009,24.6,24.6,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2011,21.5,21.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2013,26.5,26.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2015,24.3,24.3,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2017,15.2,15.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2019,20.5,20.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2021,13.3,13.3,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2023,8.3,8.3,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2025,5.7,5.7,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers providing no training,2005,,na,not_available,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2007,33.5,33.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2009,27.5,27.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2011,33.9,33.9,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2013,28.5,28.5,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2015,28.0,28,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
Table 2,2,"Use of training in the last 12 months by employer characteristics, timeseries (%)",Industry,"Agriculture, forestry and fishing",Employers using accredited training,2017,38.2,38.2,reported,False,pct,industry,False,Employer survey — joins on state/industry/size. No ANZSCO occupation code available.,False
